SampleID,RegionCode,SubRegion,Stratum,MethodCode,StationCode,SampleDate,SampleTime,WeatherCode,TowMax,Latitude,Longitude,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,DO,SpecificConductance,WaterTemp,TurbidityFNU,YsiSerialNo,HatchSerialNo,GearCode,GearConditionCode,MeterSerialNo,TowNumber,PairedStudies,BottomDepth,TowDuration,SamplingDirection,Secchi,FlowmeterStart,FlowmeterEnd,FlowmeterDifference,VolumeRaw,VolumeScrubbed,VolumeImputed,VolumeImputedBy,VolumeFinal,FlowDebris,Comments,TideCode,Phylum,CommonName,OrganismCode,MarkCode,ForkLength,RaceByLength,SumOfCatchCount,Expression,StageCode,Dead,SpecialStudyID,SpecialStudy,TagCode,RaceByTag
723773,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS01,12/26/2024,10:34:00,CLD,4,38.24299,-121.68406,38.24242,-121.68781,38.24241,-121.68822,9.61,296,10.60000038,22.45000076,YSI 013,,KTS29,1,B28370,3,,11.2,10,D,0.460000008,295249,303582,8333,2808.116171,2808.116171,,,2808.116171,N,,Flood,Chordata,Threadfin Shad,TFS,None,51,n/p,3,n/p,n/p,No,n/a,n/a,n/a,n/p
723773,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS01,12/26/2024,10:34:00,CLD,4,38.24299,-121.68406,38.24242,-121.68781,38.24241,-121.68822,9.61,296,10.60000038,22.45000076,YSI 013,,KTS29,1,B28370,3,,11.2,10,D,0.460000008,295249,303582,8333,2808.116171,2808.116171,,,2808.116171,N,,Flood,Chordata,Threadfin Shad,TFS,None,70,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723749,South,Mildred Island West,Southern Delta,KDTR,25-22-SD01,12/26/2024,10:37:00,CLD,4,38.00403,-121.51144,38.00332,-121.51183,38.00419,-121.5124,9.84,382,10.39999962,6.449999809,YSI 003,,KTS21,1,B30914,1,,11.5,10,D,1.049999952,218435,228365,9930,3346.285081,3346.285081,,,3346.285081,N,,Flood,Chordata,Threadfin Shad,TFS,None,73,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723741,West,Honker Bay,Suisun Bay,KDTR,25-22-SB03,12/26/2024,10:39:00,,4,38.06983,-121.95767,38.0792,-121.95869,38.0725,-121.95929,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Threadfin Shad,TFS,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723774,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS01,12/26/2024,10:49:00,CLD,4,38.24299,-121.68406,38.24329,-121.68848,38.24295,-121.6885,9.65,285.2000122,10.60000038,23.10000038,YSI 013,,KTS29,1,B28370,4,,10,10,D,0.400000006,303584,314777,11193,3771.900192,3771.900192,,,3771.900192,N,,Flood,Chordata,Threadfin Shad,TFS,None,51,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723774,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS01,12/26/2024,10:49:00,CLD,4,38.24299,-121.68406,38.24329,-121.68848,38.24295,-121.6885,9.65,285.2000122,10.60000038,23.10000038,YSI 013,,KTS29,1,B28370,4,,10,10,D,0.400000006,303584,314777,11193,3771.900192,3771.900192,,,3771.900192,N,,Flood,Chordata,Threadfin Shad,TFS,None,72,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723774,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS01,12/26/2024,10:49:00,CLD,4,38.24299,-121.68406,38.24329,-121.68848,38.24295,-121.6885,9.65,285.2000122,10.60000038,23.10000038,YSI 013,,KTS29,1,B28370,4,,10,10,D,0.400000006,303584,314777,11193,3771.900192,3771.900192,,,3771.900192,N,,Flood,Chordata,Threadfin Shad,TFS,None,85,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723750,South,Mildred Island West,Southern Delta,KDTR,25-22-SD01,12/26/2024,10:52:00,CLD,4,38.00403,-121.51144,38.00427,-121.51247,38.00524,-121.51372,10.02,379.2999878,10.39999962,6.670000076,YSI 003,,KTS21,1,B30914,2,,12.4,10,D,1.100000024,228365,239037,10672,3596.329746,3596.329746,,,3596.329746,N,,Flood,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Chordata,American Shad,AMS,None,82,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Chordata,Threadfin Shad,TFS,None,73,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Arthropoda,Crangon sp.,Cspp,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Chordata,American Shad,AMS,None,83,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Chordata,American Shad,AMS,None,101,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Chordata,Longfin Smelt,LFS,None,104,n/p,1,n/p,A,No,n/a,n/a,n/a,n/p
723759,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:05:00,CLD,4,38.057,-121.87838,38.05681,-121.87922,38.05488,-121.88149,9.64,1598,10.19999981,36.15999985,YSI 012,,KTS28,1,B30916,1,,7.6,10,D,0.319999993,971660,985056,13396,4514.283478,4514.283478,,,4514.283478,N,,Flood,Chordata,Striped Bass,STB,None,96,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723751,South,Mildred Island West,Southern Delta,KDTR,25-22-SD01,12/26/2024,11:07:00,CLD,4,38.00403,-121.51144,38.00543,-121.5139,38.00671,-121.51558,10.26,375.7999878,10.39999962,6.849999905,YSI 003,,KTS21,1,B30914,3,,13.8,10,D,1.029999971,239937,249706,9769,3292.030106,3292.030106,,,3292.030106,N,,Flood,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723765,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS02,12/26/2024,11:15:00,,4,38.26128,-121.68521,38.26128,-121.68521,38.26128,-121.68521,,,,,,,,4,,,,,,,,,,,,,,,,,"code 4: site inside Liberty Island, water too shallow to sample",,,,,,,,,,,,,,,
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,Striped Bass,STB,None,106,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,American Shad,AMS,None,71,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,American Shad,AMS,None,64,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,American Shad,AMS,None,77,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,American Shad,AMS,None,87,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,American Shad,AMS,None,104,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723761,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:20:00,CLD,4,38.057,-121.87838,38.05399,-121.88168,38.05338,-121.88491,9.71,1875,10.19999981,31.53000069,YSI 012,,KTS28,1,B30916,2,,18.3,10,D,0.280000001,985057,999482,14425,4861.043534,4861.043534,,,4861.043534,Y,,Flood,Chordata,Threadfin Shad,TFS,None,84,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723752,South,Mildred Island West,Southern Delta,KDTR,25-22-SD01,12/26/2024,11:21:00,CLD,4,38.00403,-121.51144,38.00658,-121.51567,38.00722,-121.51581,10.53,367.8999939,11,8.649999619,YSI 003,,KTS21,1,B30914,4,,14.3,10,D,0.970000029,249706,263288,13582,4576.963138,4576.963138,,,4576.963138,N,,Flood,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723766,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:29:00,CLD,4,38.2494,-121.71219,38.24957,-121.71218,38.24819,-121.71101,8.62,367.5,10.5,14.64999962,YSI 013,,KTS29,1,B28370,1,,4.8,10,D,0.660000026,314785,325577,10792,3636.768237,3636.768237,,,3636.768237,N,,Flood,Chordata,Threadfin Shad,TFS,None,46,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723767,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:44:00,CLD,4,38.2494,-121.71219,38.24782,-121.71093,38.24665,-121.70925,9.14,369.8999939,10.5,16.95999908,YSI 013,,KTS29,1,B28370,2,,4.4,10,D,0.519999981,325577,336527,10950,3690.012249,3690.012249,,,3690.012249,N,,Flood,Chordata,Threadfin Shad,TFS,None,75,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
723767,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:44:00,CLD,4,38.2494,-121.71219,38.24782,-121.71093,38.24665,-121.70925,9.14,369.8999939,10.5,16.95999908,YSI 013,,KTS29,1,B28370,2,,4.4,10,D,0.519999981,325577,336527,10950,3690.012249,3690.012249,,,3690.012249,N,,Flood,Chordata,Threadfin Shad,TFS,None,54,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723767,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:44:00,CLD,4,38.2494,-121.71219,38.24782,-121.71093,38.24665,-121.70925,9.14,369.8999939,10.5,16.95999908,YSI 013,,KTS29,1,B28370,2,,4.4,10,D,0.519999981,325577,336527,10950,3690.012249,3690.012249,,,3690.012249,N,,Flood,Chordata,Threadfin Shad,TFS,None,64,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,100,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Threadfin Shad,TFS,None,50,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,88,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,90,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,92,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Longfin Smelt,LFS,None,116,n/p,1,n/p,A,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Threadfin Shad,TFS,None,84,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Longfin Smelt,LFS,None,111,n/p,1,n/p,A,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Threadfin Shad,TFS,None,75,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,76,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,83,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,American Shad,AMS,None,85,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Threadfin Shad,TFS,None,83,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723762,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,11:45:00,CLD,4,38.057,-121.87838,38.05747,-121.87774,38.05548,-121.881,9.76,1766,10.19999981,34.52999878,YSI 012,,KTS28,1,B30916,3,,6,10,D,0.319999993,999483,5352,5869,1977.779168,,4617.176971,"Date,Stn,TowDur",4617.176971,Y,,Flood,Chordata,Threadfin Shad,TFS,None,85,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723768,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:59:00,CLD,4,38.2494,-121.71219,38.24655,-121.70866,38.24628,-121.70648,9.12,351.1000061,10.60000038,17.82999992,YSI 013,,KTS29,1,B28370,3,,5.4,10,D,0.50999999,336522,347622,11100,3740.560362,3740.560362,,,3740.560362,N,,Flood,Chordata,Threadfin Shad,TFS,None,53,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723768,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:59:00,CLD,4,38.2494,-121.71219,38.24655,-121.70866,38.24628,-121.70648,9.12,351.1000061,10.60000038,17.82999992,YSI 013,,KTS29,1,B28370,3,,5.4,10,D,0.50999999,336522,347622,11100,3740.560362,3740.560362,,,3740.560362,N,,Flood,Chordata,Threadfin Shad,TFS,None,54,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723768,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:59:00,CLD,4,38.2494,-121.71219,38.24655,-121.70866,38.24628,-121.70648,9.12,351.1000061,10.60000038,17.82999992,YSI 013,,KTS29,1,B28370,3,,5.4,10,D,0.50999999,336522,347622,11100,3740.560362,3740.560362,,,3740.560362,N,,Flood,Chordata,Threadfin Shad,TFS,None,55,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723768,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:59:00,CLD,4,38.2494,-121.71219,38.24655,-121.70866,38.24628,-121.70648,9.12,351.1000061,10.60000038,17.82999992,YSI 013,,KTS29,1,B28370,3,,5.4,10,D,0.50999999,336522,347622,11100,3740.560362,3740.560362,,,3740.560362,N,,Flood,Chordata,Threadfin Shad,TFS,None,60,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723768,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:59:00,CLD,4,38.2494,-121.71219,38.24655,-121.70866,38.24628,-121.70648,9.12,351.1000061,10.60000038,17.82999992,YSI 013,,KTS29,1,B28370,3,,5.4,10,D,0.50999999,336522,347622,11100,3740.560362,3740.560362,,,3740.560362,N,,Flood,Chordata,Threadfin Shad,TFS,None,51,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723768,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,11:59:00,CLD,4,38.2494,-121.71219,38.24655,-121.70866,38.24628,-121.70648,9.12,351.1000061,10.60000038,17.82999992,YSI 013,,KTS29,1,B28370,3,,5.4,10,D,0.50999999,336522,347622,11100,3740.560362,3740.560362,,,3740.560362,N,,Flood,Chordata,Threadfin Shad,TFS,None,47,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723763,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:00:00,CLD,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,9.99,1786,10.19999981,31.70000076,YSI 012,,KTS28,1,B30916,4,,16.3,10,D,0.340000004,5353,18636,13283,4476.2039,4476.2039,,,4476.2039,N,,Flood,Chordata,American Shad,AMS,None,82,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723763,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:00:00,CLD,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,9.99,1786,10.19999981,31.70000076,YSI 012,,KTS28,1,B30916,4,,16.3,10,D,0.340000004,5353,18636,13283,4476.2039,4476.2039,,,4476.2039,N,,Flood,Chordata,American Shad,AMS,None,77,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723763,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:00:00,CLD,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,9.99,1786,10.19999981,31.70000076,YSI 012,,KTS28,1,B30916,4,,16.3,10,D,0.340000004,5353,18636,13283,4476.2039,4476.2039,,,4476.2039,N,,Flood,Chordata,American Shad,AMS,None,83,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723763,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:00:00,CLD,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,9.99,1786,10.19999981,31.70000076,YSI 012,,KTS28,1,B30916,4,,16.3,10,D,0.340000004,5353,18636,13283,4476.2039,4476.2039,,,4476.2039,N,,Flood,Chordata,American Shad,AMS,None,97,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723763,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:00:00,CLD,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,9.99,1786,10.19999981,31.70000076,YSI 012,,KTS28,1,B30916,4,,16.3,10,D,0.340000004,5353,18636,13283,4476.2039,4476.2039,,,4476.2039,N,,Flood,Chordata,Threadfin Shad,TFS,None,60,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723763,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:00:00,CLD,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,9.99,1786,10.19999981,31.70000076,YSI 012,,KTS28,1,B30916,4,,16.3,10,D,0.340000004,5353,18636,13283,4476.2039,4476.2039,,,4476.2039,N,,Flood,Chordata,American Shad,AMS,None,86,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723769,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,12:13:00,CLD,4,38.2494,-121.71219,38.24661,-121.70593,38.24615,-121.70368,9.24,339.2999878,10.60000038,18.14999962,YSI 013,,KTS29,1,B28370,4,,7.3,10,D,0.460000008,342622,357740,15118,5094.575816,5094.575816,,,5094.575816,N,WAG retained for genetic study and verification,Flood,Chordata,Golden Shiner,GSN,None,155,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723769,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,12:13:00,CLD,4,38.2494,-121.71219,38.24661,-121.70593,38.24615,-121.70368,9.24,339.2999878,10.60000038,18.14999962,YSI 013,,KTS29,1,B28370,4,,7.3,10,D,0.460000008,342622,357740,15118,5094.575816,5094.575816,,,5094.575816,N,WAG retained for genetic study and verification,Flood,Chordata,Wakasagi,WAG,None,82,n/p,1,n/p,n/p,No,HW25-485,DNA/L,n/a,n/p
723764,West,Confluence,Suisun Bay,KDTR,25-22-SB02,12/26/2024,12:18:00,,4,38.057,-121.87838,38.0537,-121.88204,38.05247,-121.88565,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,American Shad,AMS,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723770,North,Cache Slough and Liberty Island,Cache Slough LI,KDTR,25-22-CS03,12/26/2024,12:33:00,,4,38.2494,-121.71219,38.24661,-121.70593,38.24615,-121.70368,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Hitch,HCH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
